9782800106588,2800106581,Autres aventures (1973) farcies de gags tant visuels que littéraux et quelquefois littéraires de l'ineffable gaffeur.,Editions Dupuis,1979-01-01,48.000000,Lagaffe mérite des baffes,André Franquin,,,2800106581
9782800107271,2800107278,,,1980,47.000000,Qu'est-ce qu'on fait ?,Thierry Culliford,,,2800107278
9782800116327,2800116323,,Editions Dupuis,1989-12-01,47.000000,Et ça vaut quoi ?,Frédéric Jannin,,,9782800116327
9782800107684,2800107685,,,1981,47.000000,C'est pas bientôt fini ce silence?,Yvan Delporte,,,2800107685
9782723423861,2723423867,"Mettant en scène tous ses phantasmes, Shirow entraîne le lecteur une fois de plus dans son univers peuplé de mechas et de bioroïds : une angoissante vision d'un futur ne laissant aucune place pour les sentiments.",,2002,160.000000,Man machine interface,Masamune Shirō,,,9782723423861
9782723421096,2723421090,,,1996,156.000000,Ghost in the shell,Masamune Shirow,,,9782723421096
9782723416887,2723416887,,,1994-12-01,48.000000,La Bague des Fosca,Jean Dufaux;Griffo (pseud.),,,9782723416887
9782723424066,2723424065,"Contre un million de francs en petites coupures, Gil récupère sa fille. Grâce aux indices rapportés par l'enfant il remontera la piste des ravisseurs. Mais une surprise l'attend... Les malfrats qui ont kidnappé Sabine ne sont pour rien dans la disparition de sa femme Sylvia. Surprise d'autant plus douloureuse qu'il découvrira au fil de l'enquête la double vie que menait son épouse...",,1998-03-18,48.000000,La face cachée,Jean-Charles Kraehn;Sylvain Vallée,,,9782723424066
9782800108339,2800108339,,,1984,46.000000,L'affaire Azinski,Jidéhem,,,2800108339
9782882570352,288257035X,,,1997-09-10,60.000000,GIPSY TOME 3 : LE JOUR DU TSAR,Enrico Marini;Thierry Smolderen,,,9782882570352
9782203334434,2203334436,"Sur son graphisme très linéaire, une aventure exotique et onirique bien dans la manière du concepteur, sans oublier ses éro-tics.",,1989,118.000000,"Rêver, peut-être",Milo Manara,,,9782203334434
9782869674004,2869674007,,,1995,47.000000,Le sang du ciel,Tiburce Oger,,,9782869674004
,,,,1977,76.000000,Salades de saison,Claire Bretécher,,,2205007025
9782803607839,2803607832,,,1990,48.000000,HANS NUMERO 5 : LA LOI D'ARDELIA,André-Paul Duchâteau;Gregor Rosinski,,,2803607832
9782877641258,2877641252,,,2000,46.000000,L'île des possédés,Olivier Roman;Richard D. Nolane,,,9782877641258
9782205050004,2205050001,"Les durs à cuire du Texas se sont battus contre les indiens, les bandits mexicains, les nordistes... mais un ennemi comme Hop-Frog, ils n'en avaient jamais vu ! Et il faut que ce soit un journaliste Yankee et son guide indien qui leur ouvrent les yeux...",,2000-03-30,56.000000,La révolte d'Hop-Frog,David B.;Christophe Blain,,,9782205050004
9782723436045,2723436047,""" Ecoute-moi cinq minutes, petit merdeux, depuis que tu bronzes ton cul dans ce relax, mon frère est mort et Alfonso est probablement à la merci de tes salopards de cinglés que tu nous as si gentiment présentés ! """,,2001-10-03,48.000000,Histoires d'en ville,Olivier Berlion,,,9782723436045
9782723439527,2723439526,"La disparition d'une jeune prostituée est suivie d'une vague d'assassinats, les cadavres sont tous retrouvés au fond d'un terrain vague. Ange, le caïd psychopathe, a décidé d'en finir avec quelques témoins gênants. Heureusement, un ex-flic à la retraite veille...",,2002-09-10,48.000000,Histoires d'en ville,Olivier Berlion,,,9782723439524
9782950429001,2950429009,,,1989,64.000000,Histoire mondiale du transport et de la logistique,Claude Carton,,,2950429009
9782877641159,2877641155,,,1994-03-01,,HOMBRE T2 L'ULTIME ENNEMI,"Ortiz,;Segura,",,,9782877641159
9782869672369,2869672365,,,1993,46.000000,L'homme de Java,Pierre-Yves Gabrion,,,2869672369
9782869671812,2869671814,,,1993-06-01,,L'HOMME DE JAVA T3 . PIRATES,Pierre-Yves Gabrion,,,2869671812
9782871298663,2871298661,"Alors que des attaques terroristes kamikazes d'origine inconnue frappent la ville, naît dans un hôpital un enfant qui semble avoir la faculté de voler.",,2005-12-02,284.000000,Icare,Jirō Taniguchi;Moebius,,,9782871298663
9782858152957,2858152950,"Idées Noires de FRANQUIN, le spirituel papa de Gaston Lagaffe et du Marsupilami nous révèle une nouvelle facette de ce merveilleux dessinateur mis au service d'un humour féroce, summum d'humour noir. Franquin démasque les visages hideux de notre barbarie civilisée : le nucléaire, la peine de mort, la guerre : celle des généraux, celle des marchands de canons, celle des troufions, la Troisième Mondiale et autres gentillesses du même tonneau. Et ses extraordinaires dessins sont aussi noirs que ses idées. En hommage à ce si célèbre dessinateur, Fluide Glacial a décidé de réunir pour la première fois les deux tomes des Idées Noires parus successivement en 1981 et 1984.",Fluide glacial - Audie,2001,75.000000,Idées noires,André Franquin,,,9782858152957
9782869676572,2869676573,,,1997-05-28,48.000000,L'ILE DES MORTS TOME 2 : MORS ULTIMA RADIO,Thomas Mosdi;Guillaume Sorel,,,9782869676572
9782869672086,286967208X,,,1993-02-01,46.000000,L'ILE DES MORTS TOME 3 : ABYSSUS ABYSSUM INVOCAT,Guillaume Sorel;Thomas Mosdi,,,2869672086
9782723455800,2723455807,"Orphelin. Immigré. Ferrailleur. Milliardaire. Collabo. Résistant. Criminel pour certains, héros pour d'autres... Joseph Joanovici fut tout cela et bien plus encore. Voici son histoire...",,2007-10-03,56.000000,Il était une fois en France,Fabien Nury;Sylvain Vallée,,,9782723455800
9782756035734,2756035734,"Fripouille sympathique, don Pablos de Ségovie fait le récit de ses aventures picaresques dans cette Amérique qu'on appelait encore les Indes au siècle d'or. Tour à tour misérable et richissime, adoré et conspué, ses tribulations le mèneront des bas-fonds aux palais, des pics de la Cordillère aux méandres de l'Amazone, jusqu'à ce lieu mythique du Nouveau Monde : l'Eldorado!",,2019,159.000000,Les Indes fourbes,Alain Ayroles,,,9782756035734
,,,,1988,56.000000,Grondements,Ramaïoli,,,2723409554
9782365777865,2365777864,"guerre est déclarée entre fidèles et dissidents au régime totalitaire instauré par l'Homme d'acier, et chacun doit à présent choisir son camp. Avec la disparition d'Arrow et un Batman hors-jeu, Black Canary tente tant bien que mal de rassembler sa propre équipe. Mais tandis que sur Terre, la poigne de fer de Superman se resserre, aux confins de la galaxie, une autre menace s'éveille.",,2015-08-28,,Année deux,,,,9782365777865
9782365775861,2365775861,"Avec plus de 500 000 exemplaires vendus, le jeu vidéo Injustice - Gods Among Us est entré dans le cercle très fermé des jeux de combat les plus joués au monde. Découvrez la série tirée de cet univers alternatif où les héros de DC Comics subissent le joug d'un Superman devenu dictateur. Le règne de Superman a débuté. Après avoir assassiné le Joker, le combat de l'Homme d'Acier contre l'injustice a pris un tournant plus sombre. Secondé par Wonder Woman, Green Lantern, Flash et, sous le costume de Robin, Damian Wayne, Superman met un terme définitif aux conflits mondiaux, éradiquant purement et simplement les auteurs des méfaits. Contre ce règne de l'ultra-violence au nom d'un bien supérieur, quelques héros - Green Arrow, Black Canary, Batwoman et Catwoman -, se dressent autour de Batman, leader de cette résistance à l'autoritarisme.",,2015-01-23,,Injustice : Les Dieux sont parmis nous,,,,9782365775861
9782365775632,2365775632,,,2015-02-01,,Injustice : Les Dieux sont parmis nous,,,,9782365775632
9782365778138,2365778135,"Après deux longues années de guerre opposant les forces alliées de Superman et l'armée des Green Lantern, le conflit a prit fin... non sans déplorer quelques victimes civiles. Des morts que John Constantine ne laissera pas impunies. En unissant l'équipe de super-héros menée par Batman à plusieurs puissances magiques jusqu'alors isolées, il espère bien mettre l'Homme d'Acier hors jeu, une bonne fois pour toute. Avec plus de 500 000 exemplaires vendus, le jeu vidéo Injustice - Gods Among Us est entré dans le cercle très fermé des jeux de combat les plus joués au monde. Découvrez la série tirée de cet univers alternatif où les héros de DC Comics subissent le joug d'un Superman devenu dictateur. Une intrigue dont les événements se situent juste avant le début du jeu, scénarisée par Tom Taylor (Earth-2) poursuit ici l'écriture de cette deuxième année d'affrontements sans précédent, rejoint par Bruno Redondo au dessin et Mike S. Miller (Batman : Arkham Unhinged).",,2016-01-08,144.000000,Année 3 - 1re partie,,,,9782365778138
9782365779067,2365779069,"Contre les attaques répétées du tyran Superman, Batman et les forces de la résistance ne peuvent rien. Dos au mur, le justicier de Gotham ne voit plus qu'une seule solution : faire appel à celui en qui il n'a pourtant pas la moindre confiance, John Constantine. Mais la puissance de la magie noire sera-t-elle suffisante pour venir à bout de celui que même les plus grands héros de la Terre ne semblent pouvoir arrêter ?",,2016-07-08,184.000000,Année 3 - 2e partie,,,,9782365779067
9782365777872,2365777872,"Depuis la disparition de Batman, la poigne de fer de Superman ne cesse de se resserrer sur une Terre en perdition, désarmée de ses plus vaillants justiciers. Pour autant, certains, comme Black Canary, tiennent encore le coup face aux partisans du régime. Guy Gardner, de son côté, s'envole pour Oa dans le but d'en apprendre d'avantage sur les projets des Gardiens de l'Univers. L'invasion est imminente...",,2015-10-09,184.000000,"Année 2, 2e partie",,,,9782365777872
9782203338531,2203338539,,,1993,76.000000,Warnauts-raives,Éric Warnauts;Raives,,,9782203338531
9782203335271,2203335270,,,1986,47.000000,L'Amerzone,Benoît Sokal,,,2203335270
9782803610822,2803610825,"Irlande, comté de Kerry, 19eme siècle. Comment l'amour apporte le malheur dans deux familles, l'une est pauvre, l'autre riche. Irish melody, c'est aussi l'enfance de Lester Cockney alors qu'il s'appelait encore Lester Mahoney...",,1994-06-01,62.000000,Irish melody,Franz,,,9782803610822
9782205057164,2205057162,"Isaac et Jacques vivent de petits larcins, opérant grâce à une bande de malfaiteurs. Afin de se faire oublier quelques temps, ils quittent la capitale et se mettent au vert. Obsédé par le souvenir d'Alice, Isaac tente de reprendre la peinture pendant que Jacques semble vivre une étrange relation. Isaac apprend qu'Alice vient de se marier à Philippe du Chemin Vert et s'est embarquée avec lui.",,2005,48.000000,Jacques,Christophe Blain,,,9782205057164
9782871290544,2871290547,,,1989,59.000000,Le retour de Lady Mongo,Jean Dufaux;Sohier;Monnoyer,,,9782871290544
9782010089145,2010089146,,,1982,47.000000,La nuit des rapaces,Hermann,,,9782010089145
9782803900367,280390036X,"Tegneserie. Jeremiah og Kurdy får arbejde i et befæstet velhaverparadis. De opdager hurtigt, at de, der ikke følger politisoldaternes stramme regler, ofres til en vild tyr i den store arena",,1986,46.000000,Julius & Romea,,,,9782803900367
9782800116808,2800116803,,Editions Dupuis,1989,47.000000,Simon est de retour,Hermann,,,2800116803
9782800111742,2800111747,,,1985,48.000000,Les êtres de papier,Alain Dodier;Pierre Makyo;Serge Le Tendre,,,9782800111742
,,,Editions Dupuis,1997,48.000000,Le gabion,Dodier,,,2800124520
9782800119779,2800119772,""" Père me l'a toujours dit. Les femmes, elles vous promettent des tas de merveilles, mais elles ne pensent qu'à une chose : se débiner ! Faut les forcer, au départ, ne pas les écouter, jusqu'à ce qu'elles comprennent qu'on ne peut pas vivre sans elles, qu'on les a dans la peau jusqu'à en crever... Tu as soif, Jessica ? Alors tu vides la bouteille. Pour me faire plaisir. Uniquement pour me faire plaisir. """,,1993-01-01,48.000000,Le diable à l'aube,Jean Dufaux;Renaud Denauw,,,9782800119779
9782756070018,2756070017,"Et si l'Histoire avait pris un cap différent de celui que nous connaissons ? Et si les Russes avaient réussi à marcher sur la Lune avant les Américains ? Et si l'épicentre de la guerre froide s'était trouvé à Paris et non à Berlin ? Et si l'attentat de Dallas avait eu lieu en 1973 et non en 1963 ? Et si l'Allemagne avait gagné la Première Guerre mondiale ? Et si l'imagination avait pris le pouvoir en mai 68 ? Et si les anarchistes avaient renversé le tsar Nicolas II en 1917 ? Tous ces récits, fondés sur des faits historiques et des hypothèses réalistes, nous amènent à découvrir les conséquences de ce jour où tout a basculé: le jour j. L'album : Après la tentative ratée d'éliminer l'état major d'AI-Qaïda et Ben Laden, O'Neill et Bob, son ami de la CIA, n'ont plus le choix. Ils sont seuls, traqués, et le temps presse. S'ils n'arrivent pas à leurs fins, le destin du monde va basculer dans une guerre de civilisation. Le héros : Pour John O'Neill, l'agent du FBI qui a averti l'Amérique, tout commença en 1996 en Arabie Saoudite, la première fois où il entendit parler d'un certain Ben Laden et où il comprit le danger mortel que ce dernier représentait pour son pays. A l'époque, il était le seul à le penser...",,2017-08-16,56.000000,Le Prince des ténèbres 2/3,Fred Duval,,,9782756070018
9782344013328,2344013326,"Une course poursuite contre le temps perdu... Que feriez-vous si d'un coup vous vous aperceviez que vous ne vivez plus qu'un jour sur deux ? C'est ce qui arrive à Lubin Maréchal, un jeune homme d'une vingtaine d'années qui, sans qu'il n'en ait le moindre souvenir, se réveille chaque matin alors qu'un jour entier vient de s'écouler. Il découvre alors que pendant ces absences, une autre personnalité prend possession de son corps. Un autre lui-même avec un caractère bien différent du sien, menant une vie qui n'a rien à voir. Pour organiser cette cohabitation corporelle et temporelle, Lubin se met en tête de communiquer avec son ""autre"", par caméra interposée. Mais petit à petit, l'alter ego prend le dessus et possède le corps de Lubin de plus en plus longtemps, ce dernier s'évaporant progressivement dans le temps... Qui sait combien de jours il lui reste à vivre avant de disparaître totalement ? Au-delà d'un récit fantastique totalement prenant, Ces Jours qui disparaissent, roman graphique en couleurs de 200 pages à la personnalité très marquée, pose des questions fortes sur l'identité, la dualité de l'être et le rapport entre le corps et l'esprit. Tout du long, le lecteur se demande si Lubin disparait vraiment ou s'il est atteint de schizophrénie. Évidemment, le jeune et talentueux Timothé Le Boucher, qui signe ici son troisième ouvrage, se garde bien d'y répondre... Et si ce personnage qui en chasse un autre était tout simplement l'homme adulte qui, petit à petit, chasse l'enfant qui est en lui ?",,2017,192.000000,Ces jours qui disparaissent,Timothé Le Boucher,,,9782344013328
9780749316402,0749316403,,Arrow,1993,112.000000,Judge Dredd,John Wagner,,,9780749316402
9782803609277,2803609274,,,1997-08-01,48.000000,À plein coeur !,"Bom,;Sidney,",,,9782803609277
9782840550020,2840550024,""" Vous savez, les Mexicains aiment bien se moquer de la mort. Ils sont d'un naturel... joyeux. "" Julien Boisvert mesure mal l'ironie de ces propos... Car dans le paisible village mexicain où il a élu domicile, la mort va s'abattre sauvagement, sous forme de tueries inexpliquées. Tandis que les meurtres se perpétuent, Julien tente, lui, de reconstruire son existence, loin des lieux qu'il associe à des souvenirs douloureux. Mais le passé refuse de lâcher prise, et, entre une initiation mystique et l'éruption de drames sentimentaux, le destin de Julien Boisvert prendra, une fois de plus, un virage inattendu.",Productions Guy Delcourt,1992,48.000000,Jikuri,Dieter;Michel Plessix,,,2840550024
,,"""... l'histoire commence par un rêve perturbant du héros Julius, qui sera interrompu lorsque celui-ci tombera de son lit. Le réveil ne le ramène pas dans une réalité plus rassurante, bien au contraire. Celui-ci se verra imposer une mission à titre de châtiment (pour avoir laissé un tiroir ouvert dans son appartement), celle de « prendre son bâton de pèlerin » afin de favoriser l'avènement de la qu... Pour savoir ce dont il s'agit, il faudra suivre Julius dans une qu...ête incroyable, jusqu'à ce que la vérité lui apparaisse d'une façon tout à fait originale, qui aurait été impossible à raconter autrement que par la bédé""--Amazon.fr.",Productions Guy Delcourt,1991,56.000000,La qu...,Marc-Antoine Mathieu,,,2906187690
9782845650442,2845650442,"Après des siècles de combats féroces entre les trois secteurs de l'univers connu, une paix précaire règne enfin... "" Cinq enfants dieux naîtront. Rassemblés, de leurs mains, des univers créeront - Quatre seront bons, un ne le sera pas-L'âme de Kookabura en eux s'éveillera et les appellera. """,Soleil Productions,2004,47.000000,Système Ragnarok,Didier Crisse;Nicolas Mitric,,,9782845650442
9782847890976,2847890971,"Irlande, province d'Ulster. An mille cent de notre ère. Première nuit de novembre... C'est la nuit de Samain, celle où s'ouvrent des passages reliant notre terre au monde des dieux des temps héroïques et des créatures enchantées. Cette nuit va changer le destin de Luaine, une petite fille recueillie par des Korrigans. Pour l'amour de sa mère, elle entraînera le clan dans une guerre appelée à devenir légendaire...",,2004-01-07,48.000000,Guerriers des ténèbres,Thomas Mosdi;Emmanuel Civiello,,,9782847890976
9782905146045,2905146044,,,1986,92.000000,Kraken,Jordi Bernet,,,2905146044
9782731604856,2731604859,,,1988,40.000000,L'appel de l'enfer,Antonio Segura;Jordi Bernet,,,9782731604856
9782906187436,2906187437,,,1997-10-16,45.000000,Kroc le Bô,Bruno Chevalier (scénariste de bandes dessinées.);Thierry Ségur,,,2906187431
9782731610062,2731610069,,,1992,46.000000,"Main fermée, main ouverte",Georges Bess;Alejandro Jodorowsky,,,2731610069
9782731607451,2731607459,Qu'une seule fleur s'ouvre et c'est le printemps dans le monde entier !,,1991,46.000000,La quatrième voix,Georges Bess;Alejandro Jodorowsky,,,2731607459
9782877642576,2877642577,"Troy est un monde fascinant, où la magie intervient dans le quotidien de tous. Chacun en effet possède un pouvoir, petit ou grand, plus ou moins utile. L'un a le don de figer l'eau en glace, l'autre le pouvoir d'émettre des pets colorés... Lanfeust, lui, sait fondre le métal d'un seul regard. Dans son village, il est donc tout naturellement devenu apprenti chez le forgeron. Mais le contact d'une épée venue des lointaines Baronnies révèle en lui une puissance exceptionnelle : il ne dispose plus d'un don unique mais d'un pouvoir absolu et illimité. Accompagné du vieux sage Nicolède et de ses deux filles aux caractères si dissemblables. Lanfeust est emporté dans un tourbillon d'aventures, au cours desquelles il croise les plus incongrues, les plus surprenantes et les plus dangereuses des créatures.",Soleil Productions,1994,46.000000,L'ivoire du Magohamoth,Scotch Arleston;Didier Tarquin,,,9782877642576
9782205050073,2205050079,"Figure de proue de la nouvelle génération de la bande dessinée, Lewis Trondheim possède un sens inné du dialogue et de la répartie qui fait mouche. Si son héros Lapinot a de si grandes oreilles, c'est sans doute pour mieux entendre ce que lui disent ses copains. Et leur répondre tout au long d'incessantes joutes verbales, aussi jubilatoires pour les personnages que pour le lecteur.",,2000,46.000000,Slaloms,Lewis Trondheim,,,9782205050073
9782756000909,2756000906,"Danaël, Gryf, Jadina, Shimy et Razzia, cinq justiciers aux pouvoirs fantastiques, font la fierté du monde d'Alysia. Mais, lors d'un ultime combat les opposant à Darkhell, le Sorcier Noir, une épouvantable malédiction s'abat sur leur monde tous ses habitants - eux compris ! - retrouvent leur apparence d'enfant. Aujourd'hui, rejetés par les leurs, les cinq Légendaires veulent briser le sortilège... L'aventure ne fait que commencer !",,2006-03-08,47.000000,Coeur du passé,Patrick Sobral,,,9782756000909
9782756011790,2756011797,"Danaël, Gryf, Jadina, Shimy et Razzia, cinq justiciers aux pouvoirs fantastiques, font la fierté du monde d'Alysia. Mais, lors d'un ultime combat les opposant à Darkhell, le Sorcier Noir, une épouvantable malédiction s'abat sur leur monde : tous ses habitants - eux compris ! - retrouvent leur apparence d'enfant.",,2008-09-10,47.000000,L'Alystory,Patrick Sobral,,,9782756011790
9782756015880,2756015881,"Shimy a reçu la marque du destin et ses jours sont désormais en danger. Elle ne sait pas quand Anathos va prendre possession de son corps et quand le moment arrive, les Légendaires lui demandent de leur accorder un délai de vingt-quatre heures en échange d'un combat contre le plus grand héros d'Alysia.",,2009-03-04,47.000000,La marque du destin,Patrick Sobral,,,9782756015880
9782756015897,275601589X,"Anathos, dieu maléfique, refait son apparition sur Alysia, incarné dans le corps de Danaël. Son but est d'exterminer la race humaine. Quatre généraux sont placés sous son commandement. Ces derniers auraient été créés à partir de corps sans vie des Légendaires et se nomment les Infernaux.",,2009-10-07,45.000000,Les Légendaires,Patrick Sobral,,,9782756015897
9782756019949,2756019941,Tous les habitants d'Alysia se dressent contre le maléfique Anathos et les Légendaires viennent combattre à leurs côtés. Mais un sacrifice sera nécessaire pour offrir à Alysia sa renaissance ...,,2010-03-24,47.000000,Les Légendaires T12 Cycle d'Anathos Renais.,Patrick Sobral,,,9782756019949
9782756023410,2756023418,"Les Légendaires fêtent leur victoire sur Anathos mais les festivités sont troublées par l'arrivée des soldats. Ils ont pour ordre de les emmener auprès du chevet de la souveraine du Royaume d'Orchidia, la mère de Jardina qui est mourante. Elle se prépare pour son premier retour officiel dans la cité : elle n'y est pas retournée depuis que ses parents l'ont bannie pour être devenue une Légendaire.",,2010-11-03,48.000000,Les légendaires,Patrick Sobral,,,9782756023410
9782413024507,2413024506,"Artémus et ses compagnons sont conduits dans une cité secrète dirigée par Kalandre et le mage écarlate, Elysio. Cette cité est constituée de personnes venant de tout Alysia qui se font appeler ""les Eveillés"" . Ceux-ci sont persuadés d'être les victimes d'un sortilège et qu'une autre vie existe. Elysio propose à nos amis d'en faire la preuve en les soumettant à l'épreuve du miroir de la vérité !",,2020-10-14,64.000000,World Without : Les cicatrices du monde,Patrick Sobral,,,9782413024507
9782205031201,2205031201,,,1986-01-01,48.000000,Le poids du génie,Bob De Groot;Turk,,,9782205031201
9782205011425,2205011421,Une bande dessinée à l'esprit lourd et au graphisme facile. Ne recommandons pas.,,1977,48.000000,Léonard est un génie,Bob De Groot,,,2205011421
9782871260585,2871260583,"Part of the table of contents: Le Duc d'Arenberg, duc aveugle / Autres voyageurs belges en Italie au XVIIIe siècle / Le voyage d'Italie du duc d'Arenberg et son journal / Journal du Voyage / Annexe I: Journal, par Bosschaert, du Voyage en Février et Mars / Annexe II: Séjour à Rome des Souverains de Naples ou des Deux-Siciles.",,2013,189.000000,Le Voyage du duc d'Arenberg en Italie en 1791,Xavier Duquenne,,,287126058X
9782876870611,2876870614,,,1990,46.000000,Liberty,,,,2876870614
9782876870512,2876870517,,,1990,46.000000,Liberty: Déserts,Frank Miller;Robin Smith,,,2876870517
9782876870505,2876870509,,,1990,,Liberty: Jungles,Frank Miller;Dave Gibbons;Robin Smith,,,2876870509
9782911033988,2911033981,"Dans une Angleterre victorienne et conquérante, un mystérieux Mister ""M"" charge une femme, Wilhelmina Murray, de recruter partout dans le monde une ""ménagerie"" de personnages illustres : Alan Quatermain, Le Capitaine Nemo, le Chevalier Dupin, le Dr Jekyll, l'homme invisible... Dans quel but ? Une BD ""steampunk"" parodique, aux rebondissements de feuilleton, et bourrée de références littéraires.",,2001,72.000000,La Ligue des Gentlemen extraordinaires,Alan Moore,,,2911033981
9782756002965,2756002968,,,2007-05-14,63.000000,"Récit VII - Juillet, Réminiscences , Récit VIII - août, L'Egrégore",Eric Corbeyran;Djillali Defali,,,9782756002965
9782876951815,2876951819,,,1992,48.000000,Losers,Mathias Schultheiss,,,9782876951815
9782800114651,2800114657,,,2001-01-03,46.000000,La ville fantôme,"Morris,;René Goscinny",,,9782800114651
9782800114644,2800114649,,Editions Dupuis,1992,46.000000,La caravane,Morris;René Goscinny,,,9782800114644
9782884712125,2884712127,,,2001,47.000000,Le fil qui chante,René Goscinny;1923-2001 Morris,,,2884712127
9782906187535,2906187534,Tegneserie.,,1990-10-01,48.000000,Théo,Christophe Gibelin;Claire Wendling,,,2906187534
9782205042900,2205042904,"L'Empire semble victorieux... La discorde ronge pourtant déjà ses rangs. Wismerhill croyait avoir gagné Moork mais les ombres du passé se dressent devant lui, menaçantes, sournoises. Wismerhill est une fois de plus face à son destin. Ceindra-t-il la couronne des ombres ? Pourra-t-il faire face aux terribles volontés de l'Aigle Bicéphale ? Se dressera-t-il seul face à l'Empire tout puissant ?",,2011,50.000000,La couronne des ombres,François Froideval;Cyril Pontet,,,9782205042900
9782205036916,2205036912,,,1989,48.000000,Mescaleros station,Jean-Pierre Gourmelen;Antonio Hernandez Palacios,,,9782205036916
9782723421546,2723421546,""" Une procédure plutôt irrégulière, je vous l'accorde. Mais le monde des affaires n'est pas un jardin d'enfants, my dear. """,,1999,49.000000,Les Maîtres de l'orge,Jean Van Hamme;Hamme (van);Francis Vallès,,,9782723421546
9782723424011,2723424014,""" Je vais me battre, bien entendu. Dans mes veines aussi coule l'orgueil des Steenfort. """,,1999,50.000000,Les Maîtres de l'orge,Jean Van Hamme;Van Hamme;Francis Vallès,,,9782723424011
9782723427005,2723427005,,,1998,50.000000,Les maîtres de l'orge,Jean Van Hamme;Hamme (van);Francis Vallès,,,9782723427005
9782226152688,2226152687,25 cartes. 5 symboles. Des possibilités infinies. Malheur à celle qui saura les lire.,Editions Albin Michel,2004,44.000000,La malédiction de Zener,Philippe Adamov;Jean-Christophe Grangé,,,9782226152688
9782869672062,2869672063,""" Les Mangecoeurs sont nés un jour de l'infinie tristesse d'un homme abandonné. A présent, cet homme souffre et se meurt... Mais il se peut que l'un, ou plusieurs, de ces "" papillons "" lui survivent... Là-bas ! """,,1993-05-01,48.000000,MANGECOEUR N°1 : LA CHRYSALIDE DIAPREE,Jean-Baptiste Andreae;Mathieu Gallié,,,2869672062
9782876870307,2876870304,,,1990,124.000000,Le baron noire,René Pétillon,,,9782876870307
9782841640089,2841640086,,,1995-04-01,100.000000,MARTHA WASHINGTON GOES TO WAR,Anistatia-R Miller;Kaye Gibbons,,,9782841640089
9782731608014,2731608013,,,1990,68.000000,L'ange déchu,Daniel Redondo;Gregorio Muro Harriet,,,9782731608014
9782877641579,2877641570,,,1994-02-01,,Celui qui cherche,Patrick Tandiang;Gary Lukinburg,,,9782877641579
9782226155283,2226155287,,,2004-12-08,53.000000,La vie en rose,"Dodo,;Ben Radis",,,9782226155283
9782723404624,2723404625,,,1984-11-01,48.000000,Les épreuves,Vicente Segrelles,,,2723404625
9782723419956,2723419959,,,,,SERRE LE BEURRE,Claude Serre,,,9782723419953
9782723414364,2723414361,,,1991,47.000000,La forteresse,Vicente Segrelles,,,9782723414364
9782731601213,2731601213,Prt-folio des illusatrtions et des planches d'EnkiBilal parues auparavant sous divers supports.,,1987,79.000000,Crux universalis,Enki Bilal,,,9782731601213
9782723414029,2723414027,,,1992-12-01,,Pour une gorgée de vulnéraire,Jo Ruffner;1959- Cromwell,,,9782723414029
9782205045215,2205045210,,,1997,48.000000,Le tournoi des licornes,Khoa Vink;1953- Cine,,,9782205045215
9782877640763,2877640760,,,1991,48.000000,Mot,Alfonso Azpiri;Nacho,,,9782877640763
9782723403757,2723403750,Toutes les variations possibles et impossibles sur ce thème élégant et prometteur.,,1983-12-01,,Toutes les girafes,Guillermo Mordillo,,,9782723403757
9782876950191,2876950197,,,1987,46.000000,Mutante,Juan Giménez;Jean Moritz,,,9782876950191
9782876871427,2876871424,,Zenda,1993-03-01,46.000000,Mythologias tome 1 : L'outrage des démons,Serge Pradier;Claude Plumail,,,9782876871427
9782353253746,2353253741,"Après avoir délivré avec succès la disgracieuse statuette de Gladeulfeurha à leur étrange commanditaire, les aventuriers pensaient enfin rentrer chez eux; couverts de gloire et la bourse pleine d'or. Erreur, grossière erreur ! Ils avaient en fait oublié un détail : la prophétie de la porte de Zaral Bak peut déclencher la fin du monde en permettant le retour de Dlui, dieu du sommeil et de l'ennui ! Les voilà donc partis pour une nouvelle aventure au cours de laquelle ils devront échapper à la milice de la Caisse des Donjons, aux bandits de grand chemin, aux oiseaux espions, aux taverniers vindicatifs et aux multiples cultistes qui tentent de les .sacrifier à la gloire de leur Dieu. Et tout cela en endurant lis bêtises de l'elfe et les insupportables blagues du nain... Ce tome présente ainsi le deuxième volume de l'adaptation BD du roman ""la couette de l'oubli"", prévue en 3 tomes.",,2011-11-17,48.000000,Troisième Saison,Marion Poinsot;John Lang,,,9782353253746
