,Url,Série,Numéro,Title,Cote,Check,Notes Erwan,Author(s),Scénariste,Dessinateur,Editor,Release date,Book format,Language,Summary,Grade,Cover,Estimated price,Bonus data
9782731606904,https://www.justbooks.fr/search/?keywords=9782731606904&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Aventures d'Alef-Thau,5,L'Empereur boiteux,ALEFT,o,,Alexandro Jodorowsky,,,Les Humanoïdes associés,1988,,Français,"Hardcover album, French text.",3.59 Note moyenne,https://pictures.abebooks.com/isbn/9782731606904-us-300.jpg,"€8,29",NaN
9782731607789,https://www.justbooks.fr/search/?keywords=9782731607789&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Aventures d'Alef-Thau,6,L'homme sans réalité,ALEFT,o,,JODOROWSKY+ARNO,,,Les Humanoïdes associés,1998,,Français,"Hardcover album, French text.",3.72 Note moyenne,https://pictures.abebooks.com/isbn/9782731607789-us-300.jpg,"€8,83",NaN
9782731610819,https://www.justbooks.fr/search/?keywords=9782731610819&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Aventures d'Alef-Thau,7,La porte de la vérité,ALEFT,o,,JODOROWSKY+ARNO,,,Les Humanoïdes associés,1998,,Français,,3.42 Note moyenne,https://pictures.abebooks.com/isbn/9782731610819-us-300.jpg,,NaN
9782914235228,https://www.justbooks.fr/search/?keywords=9782914235228&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aleph,1,L'énigme du Luna,ALEPH,o,,"Istin, Jean-Luc; Dim, D.; Paitreau, Stéphane",,,Nucléa,2000,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782914235228-us-300.jpg,,NaN
9782914235273,https://www.justbooks.fr/search/?keywords=9782914235273&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aleph,2,Le neuvième dragon,ALEPH,o,,,,,Joker Production,2001,,Français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782914235273-us-300.jpg,,NaN
9782914235341,https://www.justbooks.fr/search/?keywords=9782914235341&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aleph,3,L'ange de lumière,ALEPH,o,,Dim. D; Jean-Luc Istin,,,Nucléa,2001,,,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782914235341-us-300.jpg,"€18,98",NaN
,,,,Alerte sur Ooxia,ALERT,o,,,,,Planète Energie,,,,,,,,
,,Les aventures d'Alex Russac,1,Le destin perdu d'argentino Diaz,ALEXR,o,,,,,,,,,,,,,
2906187658,https://www.justbooks.fr/search/?keywords=2906187658&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les aventures d'Alex Russac,2,Le Cirque De Dieu,ALEXR,o,,Andreas,,,Guy Delcourt Productions,1993,Couverture souple,,ss,,https://pictures.abebooks.com/isbn/9782906187658-us-300.jpg,"€10,99",
2906187852,https://www.justbooks.fr/search/?keywords=2906187852&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les aventures d'Alex Russac,3,Samizdat,ALEXR,o,,,,,,,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782906187856-us-300.jpg,,
2906187224,https://www.justbooks.fr/search/?keywords=2906187224&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Aliénation,ALIEN,o,,,,,Delcourt,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782906187221-us-300.jpg,,
2203312173,https://www.justbooks.fr/search/?keywords=2203312173&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les aventures d'Alix,17,L'empereur de Chine,ALIX,o,,"Martin, Jacques",,,Casterman,1983,Couverture rigide,français,Collectible / cover is clean / inside pages are great condition / no markings / light tanning of the paper due to age / binding is tight / kept well,3.14 Note moyenne,https://pictures.abebooks.com/isbn/9782203312173-us-300.jpg,"€16,49",
2203312181,https://www.justbooks.fr/search/?keywords=2203312181&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les aventures d'Alix,18,Vercingétorix,ALIX,o,,,,,,,,,Rare Book,,https://pictures.abebooks.com/isbn/9782203312180-us-300.jpg,"€11,95",
220331219X,https://www.justbooks.fr/search/?keywords=220331219X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les aventures d'Alix,19,Le cheval de Troie,ALIX,o,,"Martin, Jacques",,,Casterman,1988,Couverture rigide,français,Hard to Find book,3.39 Note moyenne,https://pictures.abebooks.com/isbn/9782203312197-us-300.jpg,"€11,95",
2876870401,https://www.justbooks.fr/search/?keywords=2876870401&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Allande,1,Le Royaume Perdu,ALLAN,o,,"Garcia, Patrice",,,Glénat,,Couverture rigide,français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782876870406-us-300.jpg,"€4,55",
2876870738,https://www.justbooks.fr/search/?keywords=2876870738&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Allande,2,Le Secret d'Alcante,ALLAN,o,,"Garcia, Patrice",,,Zenda,,Couverture rigide,français,46pages. in4. Broché.,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782876870734-us-300.jpg,"€17,99",
2876871130,https://www.justbooks.fr/search/?keywords=2876871130&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Allande,3,Gaënn,ALLAN,o,,,,,,,Couverture souple,français,,5.00 Note moyenne,https://pictures.abebooks.com/isbn/9782876871137-us-300.jpg,,
2803612046,https://www.justbooks.fr/search/?keywords=2803612046&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Alpha,1,L'Échange,ALPHA,o,,"Renard, P; Jigounov, Iouri",,,Les Editions du Lombard,1996,,Français,,,https://pictures.abebooks.com/isbn/9782803612048-us-300.jpg,,
2803614316,https://www.justbooks.fr/search/?keywords=2803614316&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Alpha,2,Le Clan Bogdanov,ALPHA,o,,Renard,,,LOMBARD,2000,Couverture rigide,français,,3.60 Note moyenne,https://pictures.abebooks.com/isbn/9782803614318-us-300.jpg,"€12,46",
2803614308,https://www.justbooks.fr/search/?keywords=2803614308&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Alpha,3,Le Salaire des loups,ALPHA,o,,Mythic,,,LOMBARD,2000,Couverture souple,français,,3.59 Note moyenne,https://pictures.abebooks.com/isbn/9782803614301-us-300.jpg,,
2803613832,https://www.justbooks.fr/search/?keywords=2803613832&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Alpha,4,La Liste,ALPHA,o,,Mythic,,,LOMBARD,2000,Couverture rigide,français,,3.65 Note moyenne,https://pictures.abebooks.com/isbn/9782803613830-us-300.jpg,,
2803614863,https://www.justbooks.fr/search/?keywords=2803614863&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Alpha,5,Sanctions,ALPHA,o,,Mythic,,,LOMBARD,2000,Couverture souple,français,"Alpha, tome 5 : Sanctions",3.62 Note moyenne,https://pictures.abebooks.com/isbn/9782803614868-us-300.jpg,"€12,45",
2803616394,https://www.justbooks.fr/search/?keywords=2803616394&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Alpha,6,L'Émissaire,ALPHA,o,,Mythic,,,LOMBARD,2003,Couverture rigide,français,,3.83 Note moyenne,https://pictures.abebooks.com/isbn/9782803616398-us-300.jpg,"€12,45",
2803618354,https://www.justbooks.fr/search/?keywords=2803618354&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Alpha,7,"Snow White, 30 secondes !",ALPHA,o,,Mythic,,,LOMBARD,2003,Couverture souple,français,,3.67 Note moyenne,https://pictures.abebooks.com/isbn/9782803618354-us-300.jpg,"€12,46",
2205029622,https://www.justbooks.fr/search/?keywords=2205029622&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Altor,1,Le Cristal majeur,ALTOR,o,,Giraud Jean,,,DARGAUD,1996,Couverture souple,français,Rare book,3.41 Note moyenne,https://pictures.abebooks.com/isbn/9782205029628-us-300.jpg,"€15,63",
9782205037395,https://www.justbooks.fr/search/?keywords=9782205037395&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Altor,3,Le Secret d'Aurélys,ALTOR,o,,Giraud Jean,,,Dargaud,1996,Couverture souple,Français,,3.82 Note moyenne,https://pictures.abebooks.com/isbn/9782205037395-us-300.jpg,,NaN
9782205040517,https://www.justbooks.fr/search/?keywords=9782205040517&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Altor,4,Les Immortels de Shinkara,ALTOR,o,,Giraud Jean,,,Dargaud,1992,Couverture souple,Français,,3.14 Note moyenne,https://pictures.abebooks.com/isbn/9782205040517-us-300.jpg,,NaN
9782205042221,https://www.justbooks.fr/search/?keywords=9782205042221&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Altor,5,Les Seigneurs force,ALTOR,o,,Moebius; Bati,,,Dargaud,1996,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782205042221-us-300.jpg,,NaN
9782809401400,https://www.justbooks.fr/search/?keywords=9782809401400&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,American Splendor,,Un Jour Comme Les Autres,AMERI,o,,"Pekar, Harvey",,,Panini,2007,Couverture souple,Français,,3.71 Note moyenne,https://pictures.abebooks.com/isbn/9782809401400-us-300.jpg,,NaN
9782840558965,https://www.justbooks.fr/search/?keywords=9782840558965&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les âmes d'Hélios,1,Le Ciboire oublié,AMESD,o,,Saimbert,,,Delcourt,2003,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782840558965-us-300.jpg,,NaN
9782847891621,https://www.justbooks.fr/search/?keywords=9782847891621&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les âmes d'Hélios,2,Au fil de l'épée,AMESD,o,,,,,Delcourt,2004,,Français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782847891621-us-300.jpg,,NaN
9782847898743,https://www.justbooks.fr/search/?keywords=9782847898743&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les âmes d'Hélios,3,Fer écarlate,AMESD,o,,Saimbert; Roberto Ricci,,,Delcourt,2005,,,,,https://pictures.abebooks.com/isbn/9782847898743-us-300.jpg,,NaN
9782756004938,https://www.justbooks.fr/search/?keywords=9782756004938&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les âmes d'Hélios,4,Chaînes éternelles,AMESD,o,,SAIMBERT+RICCI,,,Delcourt,2007,,Français,,,https://pictures.abebooks.com/isbn/9782756004938-us-300.jpg,,NaN
2877641465,,Amiante,1,La Cité Perdue de Kroshmargh,AMIAN,o,,,,,,,,,,,,,
2877642232,,Amiante,2,L'Ile du Géant Triste,AMIAN,o,,,,,,,,,,,,,
2226035605,,ONE SHOT,,Amok,AMOK,o,,,,,,,,,,,,,
2840551144,https://www.justbooks.fr/search/?keywords=2840551144&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Anahire,1,Le monstre,ANAHI,o,,"Ploy, Anne; Malnati, Loïc",,,Delcourt,1996,Couverture rigide,français,48pages. in4. Cartonné.,2.83 Note moyenne,https://pictures.abebooks.com/isbn/9782840551140-us-300.jpg,"€7,50",
2840551659,https://www.justbooks.fr/search/?keywords=2840551659&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Anahire,2,L'élu,ANAHI,o,,"Ploy, Anne; Malnati, Loïc",,,Delcourt,1997,Couverture rigide,français,,1.00 Note moyenne,https://pictures.abebooks.com/isbn/9782840551652-us-300.jpg,"€4,99",
2840552175,https://www.justbooks.fr/search/?keywords=2840552175&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Anahire,3,L'apeuré,ANAHI,o,,Malnati Ploy,,,Delcourt,1998,,français,"Editeur : Delcourt Date de parution : 1998 Description : In-4, 48 pages, relié cartonné, édition originale, occasion, très bon état. Envois quotidiens du mardi au samedi. Les commandes sont adressées sous enveloppes bulles. Photos supplémentaires de l'ouvrage sur simple demande. Réponses aux questions dans les 12h00. Librairie Le Piano-Livre. Merci. Référence catalogue vendeur: 61197. Please let us know if you have any questions. Thanks",1.00 Note moyenne,https://pictures.abebooks.com/isbn/9782840552178-us-300.jpg,"€11,98",
2840553260,https://www.justbooks.fr/search/?keywords=2840553260&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Anahire,4,Des milliers d'autres,ANAHI,o,,Malnati; Ploy,,,Delcourt,2000,Couverture rigide,français,,1.00 Note moyenne,https://pictures.abebooks.com/isbn/9782840553267-us-300.jpg,"€19,98",
2731600756,,Andy Gang,2,Andy Gang et le tueur de la Marne,ANDYG,o,,,,,,,,,,,,,
2731607351,https://www.justbooks.fr/search/?keywords=2731607351&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'ange,1,Les rois mages,ANGE,o,,,,,Les Humanoïdes associés,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782731607352-us-300.jpg,,
2731607548,https://www.justbooks.fr/search/?keywords=2731607548&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,L'ange,2,Le ventre de l'ogresse,ANGE,o,,,,,,,Couverture rigide,,,,https://pictures.abebooks.com/isbn/9782731607543-us-300.jpg,,
,,ONE SHOT,,Les angoisses de la cellulite,ANGOI,o,,,"Bretécher, Claire","Bretécher, Claire",,,,,,,,,
2731609443,,Anibal Cinq,2,Chair d'Orchidée pour le Cyborg,ANIBA,o,,,,,,,,,,,,,
9782203365018,https://www.justbooks.fr/search/?keywords=9782203365018&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Anita Bomba,1,Aussi loin que je me rappelle...,ANITA,o,,,,,Casterman,1994,Couverture rigide,anglais,Sealed hardcover.,3.47 Note moyenne,https://pictures.abebooks.com/isbn/9782203365018-us-300.jpg,"€42,48",NaN
,,Anita Bomba,2,C'est pas parce que je suis pauvre,ANITA,o,,,,,,,,,,,,,
,,Anita Bomba,3,Un jour j'ai arrêté de bosser,ANITA,o,,,,,,,,,,,,,
,,Anita Bomba,4,La vie est trop courte,ANITA,o,,,,,,,,,,,,,
9782205058895,https://www.justbooks.fr/search/?keywords=9782205058895&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Antarès,1,Episode 1,ANTAR,o,,Leo,,,Dargaud,2007,Couverture souple,Français,"Les trois cycles existants de la collection des Mondes d'Aldébaran constituent incontestablement l'une des plus captivantes séries de science-fiction de ces dernières années. L'auteur y raconte l'effort de l'Humanité dans ses premières tentatives pour coloniser des planètes lointaines. Kim, confrontée à bien des aventures et des défis, débute son périple sur la planète Aldébaran. Elle croisera d'étranges créatures, affrontera les dangers de mondes inconnus et subira les dégâts provoqués par la folie des hommes. Leo, son auteur, met en scène, dans Aldébaran puis Bételgeuse et Antarès, une fantastique épopée humaniste.",4.02 Note moyenne,https://pictures.abebooks.com/isbn/9782205058895-us-300.jpg,"€11,95",NaN
2731602058,https://www.justbooks.fr/search/?keywords=2731602058&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Antisocial,ANTIS,o,,Manoeuvre Philippe,,,Les Humanoïdes associés,1983,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782731602050-us-300.jpg,"€37,00",
9782226029713,https://www.justbooks.fr/search/?keywords=9782226029713&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Anton six,ANTON,o,,Arno; Bocquet,,,Albin Michel,1987,Couverture rigide,Français,31x21x1cm. Relié.,2.67 Note moyenne,https://pictures.abebooks.com/isbn/9782226029713-us-300.jpg,,NaN
9782205052596,https://www.justbooks.fr/search/?keywords=9782205052596&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Apocalypse Mania,1,Couleurs spectrales,APOCA,o,,Bollée Laurent-Frédéric,,,Dargaud,2001,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782205052596-us-300.jpg,,NaN
,,Apocalypse Mania,2,Experiment IV,APOCA,o,,,,,,,,,,,,,
,,Apocalypse Mania,3,Global Underground,APOCA,o,,,,,,,,,,,,,
,,Apocalypse Mania,4,Trance Fusion,APOCA,o,,,,,,,,,,,,,
9782203343054,https://www.justbooks.fr/search/?keywords=9782203343054&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,L'appel de Madame la baronne,APPEL,o,,"Servais, Jean-Claude; Beaucarne, Julos",,,Casterman,1993,Couverture rigide,Français,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782203343054-us-300.jpg,,NaN
,,Aquablue,1,Nao,AQUAB,o,,,,,,,,,,,,,
,,Aquablue,2,Planete bleue,AQUAB,o,,,,,,,,,,,,,
2906187550,https://www.justbooks.fr/search/?keywords=2906187550&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aquablue,3,Le Mégophias,AQUAB,o,,CAILLETEAU+VATINE,,,DELCOURT,2004,Couverture souple,français,AQUABLUE 1ère série n° 3 (1990) - Olivier VATINE Le Mégophias - Novembre 1990. EO,3.90 Note moyenne,https://pictures.abebooks.com/isbn/9782906187559-us-300.jpg,"€13,52",
2840550105,https://www.justbooks.fr/search/?keywords=2840550105&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aquablue,4,Corail noir,AQUAB,o,,CAILLETEAU-VATINE,,,DELCOURT,2004,Couverture souple,français,,3.74 Note moyenne,https://pictures.abebooks.com/isbn/9782840550105-us-300.jpg,"€19,09",
2840552272,https://www.justbooks.fr/search/?keywords=2840552272&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aquablue,5,Projet Atalanta,AQUAB,o,,CAILLETEAU+TOTA,,,DELCOURT,2004,Couverture souple,français,"RO70154616. AQUABLUE - TOME 5 : PROJET ATALANTA.. 1998. In-4. Cartonné. Très bon état, Couv. convenable, Dos satisfaisant, Intérieur frais. 47 pages - Augmentées de nombreux dessins en couleurs dans et hors-texte.. . . . Classification Dewey : 843.061-Albums BD",3.79 Note moyenne,https://pictures.abebooks.com/isbn/9782840552277-us-300.jpg,,
2840550334,https://www.justbooks.fr/search/?keywords=2840550334&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aquablue,6,"Etoile blanche, première partie",AQUAB,o,,CAILLETEAU+TOTA,,,DELCOURT,2004,Couverture souple,français,Hard to Find book,3.70 Note moyenne,https://pictures.abebooks.com/isbn/9782840550334-us-300.jpg,"€14,50",
2840550903,https://www.justbooks.fr/search/?keywords=2840550903&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aquablue,7,Étoile Blanche - 2e partie,AQUAB,o,,CAILLETEAU+TOTA,,,DELCOURT,2004,Couverture souple,français,Hard to Find book,3.62 Note moyenne,https://pictures.abebooks.com/isbn/9782840550907-us-300.jpg,"€11,99",
2840554682,https://www.justbooks.fr/search/?keywords=2840554682&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aquablue,8,Fondation Aquablue,AQUAB,o,,CAILLETEAU+TOTA,,,DELCOURT,2004,Couverture souple,français,,3.68 Note moyenne,https://pictures.abebooks.com/isbn/9782840554684-us-300.jpg,,
2840557614,https://www.justbooks.fr/search/?keywords=2840557614&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aquablue,9,Le Totem des Cynos,AQUAB,o,,CAILLETEAU+TOTA,,,DELCOURT,2004,Couverture souple,français,,3.59 Note moyenne,https://pictures.abebooks.com/isbn/9782840557616-us-300.jpg,,
2847890173,https://www.justbooks.fr/search/?keywords=2847890173&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Aquablue,10,Le Baiser d'Arakh,AQUAB,o,,"Cailleteau, Thierry",,,DELCOURT,2004,Couverture souple,français,,3.20 Note moyenne,https://pictures.abebooks.com/isbn/9782847890174-us-300.jpg,,
9782845650299,https://www.justbooks.fr/search/?keywords=9782845650299&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Aquanautes,1,Physilia,AQUAN,o,,Parnotte; Mallie,,,Soleil,2000,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782845650299-us-300.jpg,"€18,94",NaN
9782845651418,https://www.justbooks.fr/search/?keywords=9782845651418&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Aquanautes,2,Le Container,AQUAN,o,,,,,Soleil productions,2001,,,,,https://pictures.abebooks.com/isbn/9782845651418-us-300.jpg,,NaN
